First Name,Last Name,Action,Flight ID,Origin Airport,Destination Airport,Ticket Type,Ticket Quantity
Dorothy,Cox,Buy,124,ELP,DFW,Business Class,2
Bobby,Gonzales,Buy,1935,LAX,ELP,First Class,1
Stacey,Paul,Buy,2883,ELP,DFW,First Class,2
Alexander,Cameron,Buy,2708,CJS,MEX,Business Class,1
Natalie,Richardson,Buy,1053,CUN,ELP,First Class,5
John,Davis,Buy,1143,LHR,ELP,First Class,2
Brian,Gates,Buy,309,MEX,CJS,First Class,2
Sonia,Durham,Buy,1698,ELP,ORD,Main Cabin,1
Marissa,Wagner,Buy,2406,DFW,ELP,Main Cabin,8
Patricia,Mcdonald,Buy,721,ELP,DFW,Main Cabin,5
Bryan,Hardy,Buy,2470,MEX,CJS,Business Class,8
Tami,Weaver,Buy,2340,ELP,LHR,Business Class,5
Emily,Richardson,Buy,2953,ORL,LAX,Main Cabin,8
Melissa,Holt,Buy,2834,ORL,LAX,Main Cabin,6
Shelly,Jones,Buy,2077,JFK,ELP,Main Cabin,3
Jeffrey,Delgado,Buy,2539,ELP,ORD,Business Class,3
Jessica,Ramirez,Buy,1893,CUN,ELP,Business Class,1
James,Romero,Buy,870,ATL,ELP,Business Class,5
Andrew,Atkins,Buy,2796,ELP,JFK,Main Cabin,4
James,Brennan,Buy,2942,LHR,ELP,First Class,2
Samantha,Howell,Buy,2592,MEX,CJS,Main Cabin,2
Thomas,Bonilla,Buy,2364,BOS,LAX,Main Cabin,1
Dennis,Smith,Buy,1179,ELP,YYZ,Main Cabin,5
Tracy,Fitzgerald,Buy,2871,CDG,ELP,First Class,5
Amy,Hall,Buy,1941,ORD,ELP,First Class,6
Christina,Valtierra,Buy,1994,ORL,LAX,First Class,6
Jenny,Henry,Buy,1899,ELP,YYZ,First Class,7
Richard,Vargas,Buy,1220,ELP,ORD,Main Cabin,6
Christopher,Fields,Buy,3132,ELP,LAX,First Class,7
Mufassa,Disney,Buy,35,ELP,JFK,Business Class,2
Elizabeth,Medina,Buy,3308,CJS,MEX,Main Cabin,7
Ricky,Thompson,Buy,521,ELP,BOS,Business Class,2
Jennifer,Carr,Buy,3240,HND,ELP,Business Class,6
Emily,Cole,Buy,3280,JFK,ELP,First Class,2
Melissa,Evans,Buy,1902,YYZ,ELP,Business Class,6
Jack,Morgan,Buy,1571,ELP,LAX,Business Class,1
Christopher,Coleman,Buy,623,ORD,ELP,First Class,6
Destiny,Ferguson,Buy,3025,ELP,ATL,First Class,2
Craig,Schaefer,Buy,3098,ELP,YYZ,Business Class,8
Dawn,King,Buy,1226,ELP,ATL,Main Cabin,6
Gloria,Page,Buy,2332,ELP,LAS,Main Cabin,4
Sarah,Griffin,Buy,319,LAX,ORL,First Class,7
Darlene,Shaw,Buy,542,LHR,ELP,First Class,6
Robert,Flores,Buy,2348,CJS,MEX,Main Cabin,6
Anthony,Sims,Buy,950,CDG,ELP,First Class,5
Steven,Owens,Buy,1069,CDG,ELP,Main Cabin,1
Karen,Zhang,Buy,1304,YYZ,ELP,Main Cabin,7
Luis,Sanchez,Buy,1735,LAS,ELP,Business Class,1
Holly,Davidson,Buy,1821,ORD,ELP,First Class,8
Roberto,Gutierrez,Buy,827,ELP,CDG,First Class,6
Amber,Nguyen,Buy,1614,LAS,ELP,First Class,5
Joshua,Gomez,Buy,999,JFK,ELP,Business Class,6
Angela,Mcintyre,Buy,1712,ATL,ELP,Business Class,5
Sandra,Rogers,Buy,624,ORD,ELP,Main Cabin,7
Ann,Rogers,Buy,1294,CUN,ELP,First Class,4
Brian,Jensen,Buy,2611,ELP,CUN,First Class,7
Christopher,Ortega,Buy,3483,ELP,DFW,First Class,4
Jasmine,Ramirez,Buy,1674,ELP,HND,Business Class,1
Joseph,Lewis,Buy,1110,ATL,ELP,Main Cabin,8
William,Hunter,Buy,122,ELP,DFW,Business Class,2
Jose,Farley,Buy,173,LAS,ELP,First Class,4
Denise,Williams,Buy,2351,MEX,CJS,Main Cabin,8
Nicole,Rowland,Buy,2838,LAX,ORL,Business Class,1
Kim,Buckley,Buy,327,LAX,BOS,Business Class,5
Alyssa,Kelly,Buy,2289,ELP,LAX,Business Class,7
Lisa,Brown,Buy,2809,ELP,LAS,First Class,8
Gregory,Carr,Buy,3049,ELP,LAS,Main Cabin,8
Jerry,Hampton,Buy,17,ELP,ORD,First Class,3
Darlene,Russell,Buy,2130,ELP,CUN,Main Cabin,8
Benjamin,Johnson,Buy,1092,ELP,LAX,First Class,1
Emily,Cole,Buy,396,ELP,JFK,Main Cabin,6
Tonya,Elliott,Buy,1870,MEX,CJS,Main Cabin,2
Brian,Andrews,Buy,2904,ORD,ELP,Business Class,5
Emma,Padilla,Buy,485,DFW,ELP,Business Class,4
Dennis,Cooper,Buy,226,ELP,CDG,First Class,5
Wesley,Lambert,Buy,2932,ELP,LAS,Main Cabin,6
Angela,English,Buy,2876,ELP,HND,First Class,6
Shawn,Santos,Buy,1142,LHR,ELP,Main Cabin,6
Jessica,Barragan,Buy,301,LHR,ELP,First Class,1
Diana,Matthews,Buy,640,JFK,ELP,Business Class,4
Shannon,White,Buy,1114,ELP,JFK,Main Cabin,7
Valerie,Moore,Buy,2979,ELP,YYZ,Main Cabin,8
Mark,Butler,Buy,2637,HND,ELP,First Class,2
Austin,Griffin,Buy,220,ELP,YYZ,Main Cabin,5
Quasimodo,Disney,Buy,1462,ORD,ELP,Business Class,7
Carl,Foley,Buy,23,ORD,ELP,Business Class,5
Charles,Chambers,Buy,2851,ELP,CUN,First Class,4
Miranda,Mason,Buy,50,ELP,LAS,Main Cabin,8
Emma,Armstrong,Buy,2124,BOS,LAX,Main Cabin,4
Brittany,Andrews,Buy,429,MEX,CJS,Business Class,7
Christopher,Lucero,Buy,2029,CDG,ELP,First Class,7
Alexis,Black,Buy,3580,ELP,YYZ,Main Cabin,5
Nicole,Harvey,Buy,1458,ELP,ORD,Main Cabin,4
Shane,Miller,Buy,1963,ELP,BOS,Main Cabin,6
Erica,Harrison,Buy,3300,ELP,LHR,Business Class,4
Shannon,Holden,Buy,2027,ELP,CDG,First Class,3
Charles,Chambers,Buy,187,CJS,MEX,Business Class,4
Edward,Jackson,Buy,348,ELP,CDG,Business Class,3
Kelly,Herring,Buy,2132,ELP,CUN,Main Cabin,1
Crystal,Young,Buy,1618,ELP,LHR,Business Class,2
Katherine,Evans,Buy,1820,ELP,ORD,Main Cabin,1
Ursela,Mermaid,Buy,3470,CDG,ELP,Business Class,4
Sean,Hernandez,Buy,938,ELP,YYZ,First Class,4
Santiago,Olivas,Buy,15,LAX,ELP,Main Cabin,4
Jennifer,Guzman,Buy,2301,ORD,ELP,Main Cabin,6
Gabriela,SigalaAcosta,Buy,2856,CUN,ELP,First Class,2
Ricardo,Rodriguez,Buy,2995,ELP,HND,Main Cabin,5
Susan,Humphrey,Buy,88,LAX,BOS,Business Class,8
George,Gilbert,Buy,3050,ELP,LAS,Business Class,1
Akinyemi,Akinjayeju,Buy,1408,LAX,BOS,Business Class,1
Christina,Dodson,Buy,1884,BOS,LAX,Main Cabin,8
Jenny,Henry,Buy,1668,ELP,CDG,First Class,7
Kayla,Smith,Buy,2437,JFK,ELP,Business Class,2
Alexandra,Robinson,Buy,2005,LAX,BOS,First Class,6
Wesley,Williamson,Buy,631,ATL,ELP,First Class,8
Mark,Lee,Buy,1848,BOS,ELP,Main Cabin,4
Jessica,Martin,Buy,3460,ELP,YYZ,First Class,6
Chase,Miller,Buy,1970,ELP,LAS,Main Cabin,8
Crystal,Young,Buy,1174,CUN,ELP,Main Cabin,8
Anthony,Brooks,Buy,2060,ELP,ORD,Main Cabin,1
Michele,Cummings,Buy,3440,LAX,ORL,Main Cabin,1
Jody,Sanchez,Buy,2399,HND,ELP,Main Cabin,1
Mickey,Mouse,Buy,1943,ORD,ELP,Business Class,5
Christina,Valtierra,Buy,2110,MEX,CJS,Business Class,2
Joseph,Brooks,Buy,3532,ELP,LAS,Main Cabin,6
Donna,Travis,Buy,1756,ORL,LAX,Main Cabin,1
Ronald,Parker,Buy,1747,CJS,MEX,Main Cabin,3
Keith,Ellis,Buy,978,ELP,ORD,Business Class,4
Sean,Klein,Buy,247,DFW,ELP,First Class,8
Jill,Solis,Buy,728,DFW,ELP,First Class,6
Jill,Henderson,Buy,978,ELP,ORD,Main Cabin,7
Teresa,Gardner,Buy,2586,CJS,MEX,Main Cabin,1
Philip,Chaney,Buy,387,ELP,ATL,Main Cabin,6
Mulan,Disney,Buy,2148,ELP,CDG,Business Class,4
Rachel,Roberson,Buy,1933,LAX,ELP,Main Cabin,3
Brandon,Neal,Buy,3125,DFW,ELP,Business Class,4
Ray,Booth,Buy,3599,HND,ELP,Main Cabin,8
James,Morgan,Buy,584,YYZ,ELP,Business Class,8
Samuel,Harrington,Buy,2848,LAX,BOS,Main Cabin,4
Antonio,Brooks,Buy,1347,ELP,ATL,First Class,2
David,Gardner,Buy,1141,LHR,ELP,Business Class,3
Melissa,Rivera,Buy,2983,YYZ,ELP,First Class,3
Kimberly,Mejia,Buy,1843,ELP,BOS,Business Class,8
Logan,Palmer,Buy,1222,ORD,ELP,Main Cabin,6
Dale,Disney,Buy,3456,CUN,ELP,Business Class,5
Brett,Higgins,Buy,2993,ELP,HND,Business Class,4
Gail,Parker,Buy,1783,YYZ,ELP,First Class,5
Logan,Palmer,Buy,1562,ELP,DFW,Business Class,6
David,Gardner,Buy,1173,CUN,ELP,First Class,6
Lisa,Gaines,Buy,733,LAX,ELP,Main Cabin,7
Paul,Harmon,Buy,3455,CUN,ELP,First Class,4
Jake,Mitchell,Buy,3203,BOS,LAX,Main Cabin,1
Laura,Williams,Buy,1707,ELP,ATL,First Class,6
Susan,Humphrey,Buy,1441,ELP,DFW,Main Cabin,2
Richard,Edwards,Buy,3258,ELP,ORD,First Class,3
Emily,Richardson,Buy,3158,JFK,ELP,Main Cabin,4
Lisa,Peters,Buy,2885,DFW,ELP,First Class,7
Bradley,Bell,Buy,1976,LAS,ELP,Business Class,1
Kathy,Smith,Buy,803,BOS,LAX,Main Cabin,4
Jose,Evans,Buy,2724,BOS,LAX,First Class,5
Terrence,Dixon,Buy,2582,LHR,ELP,First Class,3
Sherry,Mora,Buy,2992,CDG,ELP,First Class,6
Brittany,Weaver,Buy,235,ELP,HND,Main Cabin,1
Kristina,Patrick,Buy,2567,BOS,ELP,Main Cabin,3
Cheryl,Wilson,Buy,2968,LAX,BOS,Main Cabin,1
Brendan,Phillips,Buy,1772,ELP,CUN,Business Class,7
Sandra,Sutton,Buy,3461,YYZ,ELP,Main Cabin,1
Elizabeth,Torres,Buy,956,ELP,HND,Main Cabin,3
Gabriela,SigalaAcosta,Buy,372,ELP,LAX,Business Class,4
Ann,Miller,Buy,3523,ELP,BOS,Business Class,5
Bryan,Wise,Buy,702,YYZ,ELP,First Class,1
Teresa,Taylor,Buy,575,CUN,ELP,Main Cabin,4
John,Blair,Buy,2160,HND,ELP,Main Cabin,7
Joshua,Meadows,Buy,2542,ORD,ELP,Main Cabin,3
Kristy,Hoover,Buy,3339,ELP,YYZ,First Class,1
Michelle,Oliver,Buy,487,DFW,ELP,First Class,2
Robin,Watson,Buy,431,MEX,CJS,Business Class,5
Stephanie,Perry,Buy,3441,BOS,LAX,First Class,4
Darlene,Shaw,Buy,2107,CJS,MEX,Main Cabin,2
Ryan,Washington,Buy,273,ELP,JFK,Main Cabin,5
Steven,Owens,Buy,1514,ORL,LAX,Main Cabin,2
Phillip,Meyer,Buy,1439,HND,ELP,Business Class,1
Jenna,Chase,Buy,3563,BOS,LAX,Business Class,8
Jeff,Ray,Buy,125,DFW,ELP,Main Cabin,6
Amber,Conley,Buy,1497,ELP,LHR,Main Cabin,2
David,Davila,Buy,2715,ORL,LAX,First Class,4
Andres,Soto,Buy,2703,LHR,ELP,Business Class,3
Michele,Cummings,Buy,2309,ATL,ELP,Business Class,2
Angel,Barber,Buy,3155,ELP,JFK,Main Cabin,5
Christopher,Fields,Buy,227,ELP,CDG,First Class,6
Jessica,Anderson,Buy,1467,ELP,ATL,Business Class,5
Anna,Davis,Buy,1395,ORL,LAX,Main Cabin,2
Randy,Keller,Buy,503,ORD,ELP,First Class,4
Sean,Klein,Buy,395,ELP,JFK,First Class,5
Chris,King,Buy,2977,ELP,YYZ,Business Class,6
Anthony,Brooks,Buy,1039,LAX,ORL,First Class,2
Nathan,Thompson,Buy,1152,MEX,CJS,Business Class,8
Chad,Green,Buy,1651,ELP,CUN,Business Class,5
Sandra,Rogers,Buy,1278,LAX,ORL,First Class,4
Amanda,Vang,Buy,1543,YYZ,ELP,Main Cabin,1
Willie,Hobbs,Buy,1890,ELP,CUN,Business Class,3
Shere,Khan,Buy,2244,BOS,LAX,Business Class,3
Krista,Blake,Buy,795,ORL,LAX,Business Class,1
Emma,Padilla,Buy,3171,ELP,LAS,Business Class,7
Jessica,Ramirez,Buy,2070,ATL,ELP,First Class,3
Alicia,Moran,Buy,3119,HND,ELP,Business Class,8
Noah,Horne,Buy,2507,ELP,CDG,First Class,8
Craig,Espinoza,Buy,1834,ELP,JFK,First Class,5
Jennifer,Copeland,Buy,2617,ELP,YYZ,First Class,3
Michael,King,Buy,458,ELP,YYZ,Main Cabin,8
Michael,Fox,Buy,1835,ELP,JFK,Business Class,1
Melissa,Holt,Buy,527,BOS,ELP,Main Cabin,6
Joshua,Hickman,Buy,3242,ELP,DFW,Business Class,8
Lisa,Stafford,Buy,2076,ELP,JFK,First Class,3
Valerie,Moore,Buy,38,JFK,ELP,Business Class,4
Mariah,Black,Buy,2351,MEX,CJS,Main Cabin,6
Victor,Anderson,Buy,3278,JFK,ELP,Main Cabin,1
Wendy,Montoya,Buy,1095,LAX,ELP,First Class,5
David,Thomas,Buy,2129,ELP,CUN,Main Cabin,5
Michelle,Sexton,Buy,1280,LAX,ORL,First Class,8
James,King,Buy,727,DFW,ELP,Business Class,4
Ursela,Mermaid,Buy,2273,ELP,HND,Business Class,6
Felicia,Carlson,Buy,3108,ELP,CDG,Business Class,4
Jerry,Gamble,Buy,1301,YYZ,ELP,Business Class,6
Bobby,Bennett,Buy,2114,ORL,LAX,Business Class,3
Jason,Burke,Buy,1998,LAX,ORL,Main Cabin,7
Stephanie,Williams,Buy,299,ELP,LHR,Business Class,8
Norman,Freeman,Buy,915,ORL,LAX,Main Cabin,7
Julie,Shaw,Buy,1772,ELP,CUN,Business Class,3
Timothy,Johnson,Buy,2950,MEX,CJS,Main Cabin,6
George,Gilbert,Buy,1206,DFW,ELP,Business Class,7
Kirsten,Robinson,Buy,2407,DFW,ELP,First Class,2
David,Summers,Buy,722,ELP,DFW,Business Class,2
Nathan,Coleman,Buy,424,LHR,ELP,First Class,3
Marissa,Oconnell,Buy,3491,ELP,LAX,Main Cabin,1
Richard,Brown,Buy,874,ELP,JFK,Main Cabin,7
Teresa,Gardner,Buy,2180,ELP,ORD,Main Cabin,3
Nancy,Morgan,Buy,3310,MEX,CJS,Business Class,6
Daniel,Mejia,Buy,2852,ELP,CUN,Business Class,8
Sharon,Miller,Buy,1617,ELP,LHR,First Class,5
Jermaine,Dean,Buy,3472,CDG,ELP,Business Class,5
Marissa,Henry,Buy,1560,HND,ELP,First Class,1
Angela,Walker,Buy,1823,ORD,ELP,First Class,4
Patrick,Bennett,Buy,2906,ELP,ATL,Business Class,3
Minnie,Mouse,Buy,568,LAX,BOS,Main Cabin,8
Dylan,Lopez,Buy,690,ELP,CUN,First Class,5
William,Rice,Buy,3288,BOS,ELP,Main Cabin,5
Angelica,Bruce,Buy,3498,ELP,ORD,Business Class,7
Gail,Parker,Buy,3420,ELP,LHR,Main Cabin,8
Lindsay,Webster,Buy,2764,ELP,DFW,First Class,2
Gerald,Beltran,Buy,1311,CDG,ELP,Main Cabin,8
Alyssa,Smith,Buy,725,DFW,ELP,Main Cabin,3
Sherri,Velasquez,Buy,2731,ELP,CUN,First Class,5
Michael,Cowan,Buy,440,LAX,ORL,Main Cabin,7
Karen,Zhang,Buy,3469,CDG,ELP,Business Class,1
Paul,Salas,Buy,2541,ORD,ELP,Main Cabin,3
Mary,Cruz,Buy,1520,LAX,ORL,Main Cabin,1
Jared,Perry,Buy,276,ELP,JFK,Main Cabin,4
Gary,Mckenzie,Buy,116,ELP,HND,Business Class,2
Mark,Thompson,Buy,1346,ELP,ATL,Main Cabin,5
Buzz,Lightyear,Buy,1710,ATL,ELP,First Class,5
Dennis,Reynolds,Buy,1499,ELP,LHR,Business Class,2
Nancy,Robles,Buy,1145,CJS,MEX,Business Class,5
Crystal,Young,Buy,1356,ELP,JFK,Main Cabin,6
Ronald,Martinez,Buy,1533,CUN,ELP,Business Class,1
Victoria,Moses,Buy,449,ELP,CUN,Main Cabin,2
Lindsay,Webster,Buy,1676,ELP,HND,Business Class,6
George,Gilbert,Buy,551,MEX,CJS,First Class,8
Mark,Gonzalez,Buy,1944,ORD,ELP,Main Cabin,4
Mufassa,Disney,Buy,869,ATL,ELP,Business Class,6
Sandra,Newton,Buy,852,ELP,LAX,First Class,6
Christina,Villanueva,Buy,978,ELP,ORD,First Class,2
Michelle,Griffin,Buy,2247,LAX,BOS,First Class,4
Mark,Richards,Buy,3076,ORL,LAX,Business Class,7
Kimberly,Roberts,Buy,3548,CJS,MEX,Business Class,1
Shawn,Santos,Buy,2428,ELP,ATL,First Class,7
Daniel,Romero,Buy,1144,LHR,ELP,Main Cabin,3
Jared,Scott,Buy,2588,CJS,MEX,Main Cabin,6
Jeremy,Rocha,Buy,3200,LAX,ORL,First Class,1
John,Morris,Buy,2865,ELP,CDG,Main Cabin,5
Michelle,Maldonado,Buy,1386,CJS,MEX,Main Cabin,6
Brandon,CartwrightLi,Buy,14,LAX,ELP,First Class,4
Melissa,Rivera,Buy,1544,YYZ,ELP,Business Class,4
Justin,Martinez,Buy,229,CDG,ELP,Main Cabin,2
Ricardo,Rodriguez,Buy,1850,ELP,LAS,Main Cabin,3
Jerry,Curtis,Buy,2411,ELP,LAX,First Class,8
Gerald,Baker,Buy,2264,YYZ,ELP,First Class,2
Mario,Walker,Buy,998,JFK,ELP,First Class,1
Becky,Simpson,Buy,421,LHR,ELP,Main Cabin,2
Rose,Burgess,Buy,3507,ELP,ATL,First Class,5
Edward,Hernandez,Buy,1968,BOS,ELP,First Class,1
Bruce,Clark,Buy,1314,ELP,HND,Main Cabin,5
Charles,Chambers,Buy,2294,LAX,ELP,First Class,1
Jessica,Olsen,Buy,2182,ORD,ELP,First Class,8
Donna,Allen,Buy,1863,LHR,ELP,Business Class,5
Timothy,Greene,Buy,80,LAX,ORL,Business Class,3
Robert,Wilson,Buy,3086,LAX,BOS,Main Cabin,2
Dawn,King,Buy,3417,ELP,LHR,Main Cabin,5
Jason,Lee,Buy,2355,ORL,LAX,Main Cabin,4
Dana,Williams,Buy,2607,LAX,BOS,Main Cabin,8
Chad,Green,Buy,2566,BOS,ELP,Business Class,3
Emily,Jackson,Buy,3508,ELP,ATL,Business Class,2
Jacqueline,Dunn,Buy,358,HND,ELP,Business Class,5
Christina,Walker,Buy,2241,BOS,LAX,Business Class,7
Stephanie,Obrien,Buy,393,ELP,JFK,First Class,3
Krista,Beck,Buy,942,YYZ,ELP,First Class,1
Rachel,Hart,Buy,1911,CDG,ELP,First Class,5
Kayla,Morgan,Buy,2942,LHR,ELP,Main Cabin,3
Michele,Stevens,Buy,874,ELP,JFK,Main Cabin,7
Janet,Hughes,Buy,2337,ELP,LHR,First Class,5
Darrell,Jones,Buy,1530,ELP,CUN,First Class,2
Colleen,Sanchez,Buy,1834,ELP,JFK,First Class,4
Sean,Klein,Buy,3336,CUN,ELP,Business Class,6
Beth,Sharp,Buy,48,BOS,ELP,Main Cabin,2
Olivia,Richardson,Buy,2046,DFW,ELP,First Class,1
Mickey,Mouse,Buy,1916,ELP,HND,First Class,5
Jennifer,Copeland,Buy,1508,CJS,MEX,Main Cabin,6
Christian,Smith,Buy,2432,ATL,ELP,Main Cabin,5
Mitchell,Gross,Buy,1180,ELP,YYZ,Main Cabin,7
Tom,Perez,Buy,2737,ELP,YYZ,First Class,1
Julia,Young,Buy,916,ORL,LAX,First Class,6
Brandon,CartwrightLi,Buy,3387,ELP,ATL,Business Class,3
Richard,Edwards,Buy,617,ELP,ORD,First Class,2
Michelle,Rivera,Buy,3238,HND,ELP,First Class,7
Michael,Morton,Buy,2101,LHR,ELP,Business Class,5
Jessica,Smith,Buy,947,ELP,CDG,Business Class,3
Melanie,Kirk,Buy,3404,ELP,BOS,First Class,2
Justin,Hawkins,Buy,555,ORL,LAX,Business Class,3
Brian,Lopez,Buy,1842,ELP,BOS,Business Class,3
Sherri,Armstrong,Buy,1936,LAX,ELP,Main Cabin,2
Tammy,Waters,Buy,1460,ELP,ORD,First Class,7
Holly,Schneider,Buy,983,ORD,ELP,Business Class,1
Jamie,Hernandez,Buy,3396,ELP,JFK,Main Cabin,5
Kylie,Summers,Buy,104,YYZ,ELP,Business Class,1
Krista,Blake,Buy,1791,CDG,ELP,Business Class,3
Shannon,Avery,Buy,1715,ELP,JFK,Main Cabin,2
Elizabeth,Cordova,Buy,1555,ELP,HND,Business Class,4
Wendy,Stanton,Buy,1505,CJS,MEX,Business Class,7
Austin,Lewis,Buy,3235,ELP,HND,Business Class,2
Erik,Case,Buy,2734,CUN,ELP,Business Class,4
Kevin,Harrison,Buy,1907,ELP,CDG,Main Cabin,1
Edward,Hernandez,Buy,1763,BOS,LAX,Main Cabin,3
Eric,Ramos,Buy,1105,ELP,ATL,Main Cabin,1
Kevin,Swanson,Buy,274,ELP,JFK,Business Class,2
Mark,Gonzalez,Buy,531,ELP,LAS,First Class,1
Marissa,Henry,Buy,3375,LAX,ELP,Business Class,6
Travis,Ruiz,Buy,3559,LAX,ORL,Main Cabin,3
Emily,Cole,Buy,3243,ELP,DFW,Main Cabin,7
Alexandra,Robinson,Buy,1479,JFK,ELP,Main Cabin,1
Kayla,Mahoney,Buy,2904,ORD,ELP,First Class,4
Jordan,Wilson,Buy,275,ELP,JFK,First Class,1
Anthony,Hunter,Buy,2413,LAX,ELP,Business Class,7
Melissa,Evans,Buy,1899,ELP,YYZ,Business Class,5
Denise,Morales,Buy,218,ELP,YYZ,Business Class,5
Melissa,Mccormick,Buy,445,LAX,BOS,Business Class,5
Donald,Tran,Buy,2173,LAX,ELP,Business Class,6
Nicholas,Jackson,Buy,554,ORL,LAX,Main Cabin,1
Dana,Park,Buy,2799,JFK,ELP,Business Class,2
Ruth,Ponce,Buy,1482,ELP,BOS,Main Cabin,6
Brendan,Phillips,Buy,1442,ELP,DFW,Main Cabin,5
Ariel,Disney,Buy,2757,HND,ELP,First Class,6
Bobby,Bennett,Buy,1722,ELP,BOS,Main Cabin,7
Thomas,King,Buy,1840,JFK,ELP,Business Class,2
Cinderella,Disney,Buy,1153,ORL,LAX,Business Class,4
Loretta,Phillips,Buy,1933,LAX,ELP,Business Class,7
Jacqueline,Dunn,Buy,288,BOS,ELP,Business Class,7
Howard,Davenport,Buy,2149,CDG,ELP,First Class,6
Andrew,Garcia,Buy,496,LAX,ELP,Business Class,2
Keith,Christensen,Buy,777,ELP,LHR,First Class,2
Michelle,Sexton,Buy,3522,ELP,BOS,Business Class,6
Jerry,Hampton,Buy,64,LHR,ELP,Main Cabin,6
Anthony,Brooks,Buy,1726,BOS,ELP,Business Class,8
Kevin,Larson,Buy,1841,ELP,BOS,Business Class,1
Chris,Jones,Buy,2751,CDG,ELP,Main Cabin,6
Andrea,Villagomez,Buy,2226,CJS,MEX,First Class,8
Angela,Mcintyre,Buy,139,ELP,ORD,Business Class,6
Chase,Miller,Buy,1724,ELP,BOS,Main Cabin,5
Robert,Wilson,Buy,220,ELP,YYZ,Business Class,4
Carol,Elliott,Buy,1145,CJS,MEX,Main Cabin,2
April,Lopez,Buy,602,ELP,DFW,Main Cabin,3
Chad,Clark,Buy,1485,BOS,ELP,First Class,4
Linda,Robles,Buy,3592,CDG,ELP,Main Cabin,2
Kristy,Hoover,Buy,1581,ORD,ELP,Main Cabin,1
Micheal,Sanders,Buy,1262,LHR,ELP,Main Cabin,1
Donald,Ramirez,Buy,2665,ELP,ATL,First Class,1
Michelle,Sexton,Buy,2908,ELP,ATL,Business Class,1
Dana,Williams,Buy,1059,ELP,YYZ,First Class,3
Teresa,Taylor,Buy,205,LAX,BOS,Main Cabin,1
Anna,Davis,Buy,1523,BOS,LAX,First Class,8
Brett,Mathis,Buy,205,LAX,BOS,Business Class,8
Paul,Fisher,Buy,1884,BOS,LAX,Business Class,7
Kenneth,Smith,Buy,1686,DFW,ELP,Main Cabin,6
Logan,Palmer,Buy,1286,LAX,BOS,First Class,4
Jacob,Norton,Buy,3,ELP,DFW,First Class,7
Elizabeth,Dominguez,Buy,2470,MEX,CJS,Main Cabin,6
Keith,Christensen,Buy,2125,LAX,BOS,Business Class,6
Mikayla,Dennis,Buy,1020,ELP,LHR,Main Cabin,4
Sean,Smith,Buy,2054,LAX,ELP,Main Cabin,1
Dorothy,Cox,Buy,2198,JFK,ELP,Main Cabin,5
Virginia,Phelps,Buy,861,ORD,ELP,Main Cabin,3
Curtis,Phillips,Buy,2502,YYZ,ELP,First Class,3
James,Anderson,Buy,1761,BOS,LAX,Business Class,3
Melissa,Johnson,Buy,3564,BOS,LAX,First Class,7
Christina,Villanueva,Buy,1472,ATL,ELP,Business Class,4
Michael,Nunez,Buy,919,LAX,ORL,Business Class,1
Dustin,Oliver,Buy,49,ELP,LAS,First Class,8
Pamela,Carter,Buy,2666,ELP,ATL,Business Class,3
Garab,Dorji,Buy,1864,LHR,ELP,First Class,6
Anthony,Kramer,Buy,770,ELP,LAS,Business Class,1
Mary,Chapman,Buy,2912,ATL,ELP,Business Class,7
Michelle,Wood,Buy,2188,ELP,ATL,Main Cabin,2
Philip,Chaney,Buy,119,HND,ELP,First Class,1
Jacob,Norton,Buy,1195,ELP,HND,First Class,4
Jeffrey,Delgado,Buy,1619,ELP,LHR,Business Class,2
Julian,Gutierrez,Buy,1901,YYZ,ELP,First Class,8
Matthew,Perez,Buy,3503,ORD,ELP,First Class,2
Sean,Hull,Buy,2902,ORD,ELP,Main Cabin,3
Jerry,Curtis,Buy,182,LHR,ELP,Business Class,6
Kelly,Herring,Buy,888,BOS,ELP,First Class,6
Chad,Clark,Buy,2856,CUN,ELP,Business Class,2
Mufassa,Disney,Buy,2525,DFW,ELP,Main Cabin,5
Michael,Morton,Buy,1889,ELP,CUN,First Class,4
Shannon,Avery,Buy,2467,CJS,MEX,Main Cabin,7
Nicole,Johnson,Buy,518,JFK,ELP,Main Cabin,4
Jerry,Lee,Buy,1381,LHR,ELP,Business Class,8
Jeffrey,Luna,Buy,3511,ATL,ELP,Business Class,2
Danielle,Dorsey,Buy,2047,DFW,ELP,Business Class,8
Francisco,Moore,Buy,45,BOS,ELP,Main Cabin,4
Ursela,Mermaid,Buy,1650,ELP,CUN,Main Cabin,2
Amber,Sellers,Buy,2556,ELP,JFK,First Class,7
Margaret,Smith,Buy,2877,HND,ELP,Main Cabin,4
Michael,King,Buy,2675,ELP,JFK,Business Class,4
Akinyemi,Akinjayeju,Buy,2567,BOS,ELP,Main Cabin,5
Amanda,Johnson,Buy,1395,ORL,LAX,Business Class,4
Kyle,Taylor,Buy,326,LAX,BOS,First Class,7
Lisa,Miller,Buy,1562,ELP,DFW,Main Cabin,6
Denisse,LoyaVillalobos,Buy,2031,CDG,ELP,Business Class,5
Simba,Disney,Buy,2860,ELP,YYZ,Business Class,1
William,Ortiz,Buy,1271,MEX,CJS,Main Cabin,2
Robert,Leblanc,Buy,775,LAS,ELP,Main Cabin,3
Brenda,Douglas,Buy,1819,ELP,ORD,Main Cabin,3
Steven,Cabrera,Buy,2694,LAS,ELP,Business Class,6
